speaker,listener,total_words
MasterPage_Wiv,John_Wiv,43
MasterPage_Wiv,MasterFord_Wiv,932
MasterPage_Wiv,MistressFord_Wiv,610
MasterPage_Wiv,MistressPage_Wiv,684
MasterPage_Wiv,MistressQuickly_1H4,294
MasterPage_Wiv,Nym_H5,72
MasterPage_Wiv,Pistol_2H4,272
MasterPage_Wiv,Robert_Wiv,43
MasterPage_Wiv,Rugby_Wiv,166
MasterPage_Wiv,Shallow_2H4,681
MasterPage_Wiv,Simple_Wiv,118
MasterPage_Wiv,Slender_Wiv,745
MasterPage_Wiv DoctorCaius_Wiv HughEvans_Wiv,DoctorCaius_Wiv,16
MasterPage_Wiv DoctorCaius_Wiv HughEvans_Wiv,HughEvans_Wiv,16
MasterPage_Wiv DoctorCaius_Wiv HughEvans_Wiv,MasterFord_Wiv,16
MasterPage_Wiv DoctorCaius_Wiv HughEvans_Wiv,MasterPage_Wiv,16
MasterPage_Wiv Shallow_2H4 Slender_Wiv,DoctorCaius_Wiv,12
MasterPage_Wiv Shallow_2H4 Slender_Wiv,Host_Wiv,12
MasterPage_Wiv Shallow_2H4 Slender_Wiv,MasterPage_Wiv,12
MasterPage_Wiv Shallow_2H4 Slender_Wiv,Rugby_Wiv,12
MasterPage_Wiv Shallow_2H4 Slender_Wiv,Shallow_2H4,12
MasterPage_Wiv Shallow_2H4 Slender_Wiv,Slender_Wiv,12
MistressFord_Wiv,BOYS_Wiv,35
MistressFord_Wiv,DoctorCaius_Wiv,173
MistressFord_Wiv,Falstaff_1H4,512
MistressFord_Wiv,HughEvans_Wiv,249
MistressFord_Wiv,John_Wiv,224
MistressFord_Wiv,MasterFord_Wiv,300
MistressFord_Wiv,MasterPage_Wiv,300
MistressFord_Wiv,MistressFord_Wiv,26
MistressFord_Wiv,MistressPage_Wiv,1461
MistressFord_Wiv,MistressQuickly_1H4,49
MistressFord_Wiv,Pistol_2H4,35
MistressFord_Wiv,Robert_Wiv,224
MistressFord_Wiv,Robin_Wiv,169
MistressFord_Wiv,Shallow_2H4,129
MistressFord_Wiv MistressPage_Wiv,Falstaff_1H4,9
MistressFord_Wiv MistressPage_Wiv,MistressFord_Wiv,9
MistressFord_Wiv MistressPage_Wiv,MistressPage_Wiv,9
MistressPage_Wiv,AnnePage_Wiv,148
MistressPage_Wiv,BOYS_Wiv,242
MistressPage_Wiv,DoctorCaius_Wiv,224
MistressPage_Wiv,Falstaff_1H4,795
MistressPage_Wiv,Fenton_Wiv,148
MistressPage_Wiv,HughEvans_Wiv,725
MistressPage_Wiv,John_Wiv,28
MistressPage_Wiv,MasterFord_Wiv,803
MistressPage_Wiv,MasterPage_Wiv,712
MistressPage_Wiv,MistressFord_Wiv,2584
MistressPage_Wiv,MistressPage_Wiv,381
MistressPage_Wiv,MistressQuickly_1H4,536
